216.	38.48430	108.23530
217.	38.52370	108.29670
218.	38.56310	108.35820
219.	38.60240	108.41970
220.	38.64170	108.48140
221.	38.68100	108.54310
222.	38.70060	108.57390
223.	38.72020	108.60480
224.	38.75940	108.66670
225.	38.79860	108.72860
226.	38.83770	108.79060
227.	38.87680	108.85260
228.	38.91590	108.91480
229.	38.95490	108.97700
230.	39.01330	109.07040
231.	39.03280	109.10160
232.	39.07170	109.16400
233.	39.11050	109.22650
234.	39.14940	109.28910
235.	39.18810	109.35170
236.	39.26560	109.47720
237.	39.30420	109.54010
238.	39.32350	109.57150
239.	39.34280	109.60300
240.	39.38140	109.66600
241.	39.42000	109.72910
242.	39.45850	109.79230
243.	39.49700	109.85550
244.	39.53540	109.91880
245.	39.61220	110.04570
246.	39.61220	110.04570
247.	39.68870	110.17280
248.	39.68870	110.17280
249.	39.72700	110.23650
250.	39.76520	110.30030
251.	39.80330	110.36410
252.	39.84150	110.42800
253.	39.87950	110.49200
254.	39.91760	110.55610
255.	39.95560	110.62030
256.	39.99360	110.68450
257.	40.03150	110.74880
258.	40.06930	110.81320
259.	40.10720	110.87760
260.	40.14500	110.94210
261.	40.18270	111.00670
262.	40.22040	111.07140
263.	40.25810	111.13620
264.	40.29580	111.20100
265.	40.33330	111.26590
266.	40.37090	111.33090
267.	40.40840	111.39600
268.	40.44590	111.46110
269.	40.48330	111.52630
270.	40.52070	111.59160
271.	40.55800	111.65700
272.	40.59530	111.72240
273.	40.63260	111.78800
274.	40.66980	111.85360
275.	40.70700	111.91920
276.	40.74410	111.98500
277.	40.81820	112.11670
278.	40.85530	112.18270
279.	40.89220	112.24880
280.	40.92910	112.31500
281.	40.96600	112.38120
282.	41.00290	112.44760
283.	41.03970	112.51410
284.	41.07650	112.58050
285.	41.11320	112.64710
286.	41.14980	112.71370
287.	41.18650	112.78040
288.	41.22300	112.84720
289.	41.25950	112.91400
290.	41.29600	112.98100
291.	41.33250	113.04800
292.	41.36890	113.11510
293.	41.40520	113.18230
294.	41.44150	113.24950
295.	41.47780	113.31690
296.	41.51400	113.38430
297.	41.55020	113.45180
298.	41.58630	113.51940
299.	41.62240	113.58700
300.	41.65840	113.65480
301.	41.69440	113.72260
302.	41.73040	113.79050
303.	41.76630	113.85850
304.	41.80210	113.92650
305.	41.83800	113.99460
306.	41.87370	114.06290
307.	41.90950	114.13120
308.	41.94510	114.19960
309.	41.98080	114.26810
310.	42.01640	114.33660
311.	42.05190	114.40530
312.	42.08740	114.47400
313.	42.12290	114.54280
314.	42.15830	114.61170
315.	42.19360	114.68060
316.	42.22890	114.74970
317.	42.26420	114.81880
318.	42.29940	114.88800
319.	42.33460	114.95730
320.	42.36970	115.02670
321.	42.40480	115.09610
322.	42.43980	115.16570
323.	42.47480	115.23540
324.	42.50980	115.30510
325.	42.54470	115.37490
326.	42.57950	115.44480
327.	42.61430	115.51470
328.	42.64900	115.58470
329.	42.68370	115.65490
330.	42.71840	115.72500
331.	42.75300	115.79530
332.	42.78750	115.86570
333.	42.82200	115.93610
334.	42.85650	116.00670
335.	42.89090	116.07730
336.	44.35460	119.26790
337.	44.62570	119.90340
338.	44.64150	119.94090
339.	44.67310	120.01620
340.	44.70460	120.09150
341.	44.73610	120.16690
342.	44.76760	120.24230
343.	44.79890	120.31790
344.	44.83030	120.39360
345.	44.86150	120.46930
346.	44.89280	120.54510
347.	44.92390	120.62110
348.	44.95500	120.69710
349.	44.98610	120.77320
350.	45.01710	120.84940
351.	45.04800	120.92570
352.	45.07890	121.00200
353.	45.12510	121.11670
354.	45.15580	121.19320
355.	45.18650	121.26990
356.	45.21710	121.34660
357.	45.24770	121.42340
358.	45.27820	121.50030
359.	45.30860	121.57730
360.	45.33900	121.65440
361.	45.36930	121.73160
362.	45.39960	121.80880
363.	45.42980	121.88620
364.	45.46000	121.96360
365.	45.49010	122.04110
366.	45.52010	122.11870
367.	45.55010	122.19640
368.	45.58000	122.27420
369.	45.60990	122.35210
370.	45.63970	122.43000
371.	45.66940	122.50810
372.	45.69910	122.58620
373.	45.72880	122.66440
374.	45.74350	122.70360
375.	45.77310	122.78190
376.	45.80250	122.86030
377.	45.83200	122.93880
378.	45.86130	123.01740
379.	45.93440	123.21430
380.	45.93440	123.21430
381.	45.96360	123.29320
382.	45.99270	123.37220
383.	46.02170	123.45130
384.	46.05070	123.53050
385.	46.07960	123.60980
386.	46.12280	123.72880
387.	46.16590	123.84810
388.	46.19460	123.92780
389.	46.22320	124.00750
390.	46.25170	124.08730
391.	46.28020	124.16720
392.	46.30860	124.24720
393.	46.33700	124.32720
394.	46.36530	124.40740
395.	46.39350	124.48760
396.	46.42170	124.56790
397.	46.44980	124.64830
398.	46.47780	124.72880
399.	46.50580	124.80940
400.	46.53370	124.89000
401.	46.56160	124.97080
402.	46.60320	125.09210
403.	46.63090	125.17310
404.	46.67240	125.29470
405.	46.69990	125.37590
406.	46.72740	125.45710
407.	46.75480	125.53850
408.	46.78210	125.61990
409.	46.80940	125.70150
410.	46.83660	125.78310
411.	46.86380	125.86480
412.	46.89090	125.94670
413.	46.91790	126.02850
414.	46.95830	126.15150
415.	46.99860	126.27470
416.	47.02540	126.35700
417.	47.05210	126.43930
418.	47.07870	126.52170
419.	47.10530	126.60420
420.	47.13180	126.68680
421.	47.15820	126.76940
422.	47.21090	126.93500
423.	47.23710	127.01790
424.	47.26330	127.10090
425.	47.28940	127.18400
426.	47.34140	127.35050
427.	47.36730	127.43380
428.	47.39320	127.51720
429.	47.41890	127.60070
430.	47.44460	127.68430
431.	47.47030	127.76800
432.	47.49590	127.85180
433.	47.52140	127.93570
434.	47.54680	128.01960
435.	47.77270	128.77900
436.	49.13190	134.01440
437.	50.21710	139.52680
438.	51.00480	145.26990
439.	51.47370	151.12750
440.	51.52940	152.32160
441.	51.53140	152.37150
442.	51.53540	152.47110
443.	51.53930	152.57080
444.	51.54320	152.67050
445.	51.54690	152.77030
446.	51.55050	152.87000
447.	51.55410	152.96970
448.	51.55750	153.06950
449.	51.56090	153.16930
450.	51.56410	153.26910
451.	51.56730	153.36890
452.	51.57040	153.46870
453.	51.57340	153.56850
454.	51.57630	153.66830
455.	51.57910	153.76820
456.	51.58180	153.86810
457.	51.58440	153.96800
458.	51.58690	154.06780
459.	51.58940	154.16770
460.	51.59170	154.26770
461.	51.59510	154.41760
462.	51.59720	154.51750
463.	51.59920	154.61750
464.	51.60110	154.71740
465.	51.60300	154.81740
466.	51.60470	154.91740
467.	51.60640	155.01730
468.	51.60790	155.11730
469.	51.60940	155.21730
470.	51.61080	155.31730
471.	51.61210	155.41730
472.	51.61330	155.51730
473.	51.61440	155.61740
474.	51.61540	155.71740
475.	51.61580	155.76740
476.	51.61670	155.86750
477.	51.61750	155.96750
478.	51.61820	156.06750
479.	51.61870	156.16760
480.	51.61920	156.26760
481.	51.61970	156.36760
482.	51.62000	156.46770
